activity_id,activity_step_id,name,available_at,due_at,poster_id,started,completed,processed,submission_count,grade_created_at,grade
68a6d680-1cf7-4912-acb3-f810b6dd2fec,36549c33-a446-4e3b-ad6f-57dda520f55b,Week 6 Reading Elaboration: Multimedia Learning,2026-02-22 05:00:00+00,2026-03-01 04:59:00+00,eff5835b-d756-43fa-a8f5-2b8af0c55822,true,true,false,1,2026-02-23 20:20:50.562582+00,1
390fc1fe-5e0e-4e32-b3d9-643df7c32e43,cae858cd-8c1e-4636-a026-0719f0ed857d,Week 6 Reading Elaboration: Multimedia Learning,2026-02-22 05:00:00+00,2026-03-01 04:59:00+00,f024cea5-1f9b-4ed8-986e-7ae5e9440d4e,true,true,false,1,2026-02-27 03:41:37.823927+00,1
390fc1fe-5e0e-4e32-b3d9-643df7c32e43,cae858cd-8c1e-4636-a026-0719f0ed857d,Week 6 Reading Elaboration: Multimedia Learning,2026-02-22 05:00:00+00,2026-03-01 04:59:00+00,f391b469-e7cd-4944-80fd-925c47350d98,true,true,false,1,2026-02-28 16:40:33.431789+00,1
68a6d680-1cf7-4912-acb3-f810b6dd2fec,36549c33-a446-4e3b-ad6f-57dda520f55b,Week 6 Reading Elaboration: Multimedia Learning,2026-02-22 05:00:00+00,2026-03-01 04:59:00+00,f6a9b055-ee8c-451b-8dc0-f1109e33958d,true,true,false,1,2026-03-01 04:40:39.736713+00,1
390fc1fe-5e0e-4e32-b3d9-643df7c32e43,cae858cd-8c1e-4636-a026-0719f0ed857d,Week 6 Reading Elaboration: Multimedia Learning,2026-02-22 05:00:00+00,2026-03-01 04:59:00+00,f710a60d-9ab8-4d1f-add2-fe5aba155ae0,true,true,false,1,2026-02-27 21:57:41.296794+00,1
68a6d680-1cf7-4912-acb3-f810b6dd2fec,36549c33-a446-4e3b-ad6f-57dda520f55b,Week 6 Reading Elaboration: Multimedia Learning,2026-02-22 05:00:00+00,2026-03-01 04:59:00+00,f8db426d-94c9-44a0-909f-d04b14bbcbec,true,true,false,1,2026-02-28 07:18:37.716265+00,1
68a6d680-1cf7-4912-acb3-f810b6dd2fec,36549c33-a446-4e3b-ad6f-57dda520f55b,Week 6 Reading Elaboration: Multimedia Learning,2026-02-22 05:00:00+00,2026-03-01 04:59:00+00,f911dc1a-118a-4b31-bb8d-280d948f7126,true,false,false,0,null,null
68a6d680-1cf7-4912-acb3-f810b6dd2fec,36549c33-a446-4e3b-ad6f-57dda520f55b,Week 6 Reading Elaboration: Multimedia Learning,2026-02-22 05:00:00+00,2026-03-01 04:59:00+00,fc951886-5c07-4184-b5bf-7a63de39f321,true,true,false,1,2026-02-24 23:34:25.715898+00,1
e79b7fd6-4711-4955-a7c4-10c6a305b9fe,f7f761e4-1d60-43b0-b262-a95c3eb47a00,Week 7 Reading Elaboration: What's Wrong?,2026-03-01 05:00:00+00,2026-03-08 04:59:00+00,018d31df-f5ce-4e0e-a291-356a4198eaaa,true,true,false,1,2026-03-06 18:38:51.115464+00,1
524ab8ed-47b4-4c5b-8363-13910aab67f0,c2325f55-9d4f-41cd-affc-52b9168bec3b,Week 7 Reading Elaboration: What's Wrong?,2026-03-01 05:00:00+00,2026-03-08 04:59:00+00,040ff7b1-940d-4649-9695-d4ef91c6227e,true,true,false,1,2026-03-03 20:14:50.229397+00,1
524ab8ed-47b4-4c5b-8363-13910aab67f0,c2325f55-9d4f-41cd-affc-52b9168bec3b,Week 7 Reading Elaboration: What's Wrong?,2026-03-01 05:00:00+00,2026-03-08 04:59:00+00,0512cbbf-682d-4de7-baea-c2341c146e00,true,true,false,1,2026-03-06 03:23:15.220653+00,1
524ab8ed-47b4-4c5b-8363-13910aab67f0,c2325f55-9d4f-41cd-affc-52b9168bec3b,Week 7 Reading Elaboration: What's Wrong?,2026-03-01 05:00:00+00,2026-03-08 04:59:00+00,05767fd1-c4db-4b8b-8652-ee5898216ba5,true,true,false,1,2026-03-08 04:36:16.170717+00,1
e79b7fd6-4711-4955-a7c4-10c6a305b9fe,f7f761e4-1d60-43b0-b262-a95c3eb47a00,Week 7 Reading Elaboration: What's Wrong?,2026-03-01 05:00:00+00,2026-03-08 04:59:00+00,06139f03-cbd3-468f-812d-4e9593f0f3a3,true,true,false,1,2026-03-08 01:04:17.930077+00,1
524ab8ed-47b4-4c5b-8363-13910aab67f0,c2325f55-9d4f-41cd-affc-52b9168bec3b,Week 7 Reading Elaboration: What's Wrong?,2026-03-01 05:00:00+00,2026-03-08 04:59:00+00,066ed2ad-3afd-4d9a-8761-8ca35a572813,true,true,false,1,2026-03-07 19:34:57.087268+00,1
e79b7fd6-4711-4955-a7c4-10c6a305b9fe,f7f761e4-1d60-43b0-b262-a95c3eb47a00,Week 7 Reading Elaboration: What's Wrong?,2026-03-01 05:00:00+00,2026-03-08 04:59:00+00,06dd4ab6-2dbd-4ab9-a99b-2808f0fd3e2f,true,true,false,1,2026-03-07 18:37:52.932334+00,1
e79b7fd6-4711-4955-a7c4-10c6a305b9fe,f7f761e4-1d60-43b0-b262-a95c3eb47a00,Week 7 Reading Elaboration: What's Wrong?,2026-03-01 05:00:00+00,2026-03-08 04:59:00+00,071e3f5b-78ea-47d8-a2c8-d21dea04751d,true,true,false,1,2026-03-05 21:13:32.649507+00,1
524ab8ed-47b4-4c5b-8363-13910aab67f0,c2325f55-9d4f-41cd-affc-52b9168bec3b,Week 7 Reading Elaboration: What's Wrong?,2026-03-01 05:00:00+00,2026-03-08 04:59:00+00,08e86a67-83eb-47f4-a5bd-0d5428b9f75e,true,true,false,1,2026-03-05 16:15:04.442014+00,1
e79b7fd6-4711-4955-a7c4-10c6a305b9fe,f7f761e4-1d60-43b0-b262-a95c3eb47a00,Week 7 Reading Elaboration: What's Wrong?,2026-03-01 05:00:00+00,2026-03-08 04:59:00+00,0bf89eb0-550e-4327-b74c-9b05e123b51e,true,true,false,1,2026-03-07 02:53:04.232792+00,1
524ab8ed-47b4-4c5b-8363-13910aab67f0,c2325f55-9d4f-41cd-affc-52b9168bec3b,Week 7 Reading Elaboration: What's Wrong?,2026-03-01 05:00:00+00,2026-03-08 04:59:00+00,0cbf9d0f-2275-46e2-a550-37b1f6b083b0,true,true,false,2,2026-03-05 21:11:54.018903+00,1
e79b7fd6-4711-4955-a7c4-10c6a305b9fe,f7f761e4-1d60-43b0-b262-a95c3eb47a00,Week 7 Reading Elaboration: What's Wrong?,2026-03-01 05:00:00+00,2026-03-08 04:59:00+00,0e00178b-f439-4a49-88d8-825569586d79,true,true,false,1,2026-03-06 19:06:26.100666+00,1
e79b7fd6-4711-4955-a7c4-10c6a305b9fe,f7f761e4-1d60-43b0-b262-a95c3eb47a00,Week 7 Reading Elaboration: What's Wrong?,2026-03-01 05:00:00+00,2026-03-08 04:59:00+00,0edc9e4f-da38-4dd8-8c6a-d0c0b41726d7,true,true,false,1,2026-03-08 02:53:42.823434+00,1
e79b7fd6-4711-4955-a7c4-10c6a305b9fe,f7f761e4-1d60-43b0-b262-a95c3eb47a00,Week 7 Reading Elaboration: What's Wrong?,2026-03-01 05:00:00+00,2026-03-08 04:59:00+00,1281b270-93f9-4a3e-b46f-2c54d1d272ac,true,true,false,2,2026-03-02 20:57:08.677112+00,1
524ab8ed-47b4-4c5b-8363-13910aab67f0,c2325f55-9d4f-41cd-affc-52b9168bec3b,Week 7 Reading Elaboration: What's Wrong?,2026-03-01 05:00:00+00,2026-03-08 04:59:00+00,1347cbaf-9601-4b80-8025-479ada48f409,true,true,false,1,2026-03-07 23:56:02.203212+00,1
524ab8ed-47b4-4c5b-8363-13910aab67f0,c2325f55-9d4f-41cd-affc-52b9168bec3b,Week 7 Reading Elaboration: What's Wrong?,2026-03-01 05:00:00+00,2026-03-08 04:59:00+00,14193fbb-7d40-4a57-b854-649aa3d1839c,true,true,false,1,2026-03-02 20:57:42.242955+00,1
e79b7fd6-4711-4955-a7c4-10c6a305b9fe,f7f761e4-1d60-43b0-b262-a95c3eb47a00,Week 7 Reading Elaboration: What's Wrong?,2026-03-01 05:00:00+00,2026-03-08 04:59:00+00,158bc716-e54e-43fc-abfc-e59d0155a409,true,true,false,1,2026-03-03 19:01:14.81649+00,1
e79b7fd6-4711-4955-a7c4-10c6a305b9fe,f7f761e4-1d60-43b0-b262-a95c3eb47a00,Week 7 Reading Elaboration: What's Wrong?,2026-03-01 05:00:00+00,2026-03-08 04:59:00+00,17ced79a-c2e0-476f-9066-d4658f8e4085,true,true,false,3,2026-03-04 17:10:57.684313+00,1
524ab8ed-47b4-4c5b-8363-13910aab67f0,c2325f55-9d4f-41cd-affc-52b9168bec3b,Week 7 Reading Elaboration: What's Wrong?,2026-03-01 05:00:00+00,2026-03-08 04:59:00+00,180797e4-f478-4f2a-8658-9773dfd06d53,true,true,false,1,2026-03-06 17:36:55.317125+00,1
524ab8ed-47b4-4c5b-8363-13910aab67f0,c2325f55-9d4f-41cd-affc-52b9168bec3b,Week 7 Reading Elaboration: What's Wrong?,2026-03-01 05:00:00+00,2026-03-08 04:59:00+00,18e414e4-30a8-4cd6-852d-6915aa8c87d2,true,true,false,1,2026-03-02 01:58:27.397334+00,1
524ab8ed-47b4-4c5b-8363-13910aab67f0,c2325f55-9d4f-41cd-affc-52b9168bec3b,Week 7 Reading Elaboration: What's Wrong?,2026-03-01 05:00:00+00,2026-03-08 04:59:00+00,1b6f920e-d0bc-458d-abf8-a214ec9c2aa7,true,true,false,1,2026-03-02 19:14:04.77812+00,1
524ab8ed-47b4-4c5b-8363-13910aab67f0,c2325f55-9d4f-41cd-affc-52b9168bec3b,Week 7 Reading Elaboration: What's Wrong?,2026-03-01 05:00:00+00,2026-03-08 04:59:00+00,1bec25f3-5065-4751-acc3-8ac073c5b30e,true,true,false,1,2026-03-02 08:33:20.880969+00,1
e79b7fd6-4711-4955-a7c4-10c6a305b9fe,f7f761e4-1d60-43b0-b262-a95c3eb47a00,Week 7 Reading Elaboration: What's Wrong?,2026-03-01 05:00:00+00,2026-03-08 04:59:00+00,1cc68b87-4ecc-420b-821d-345a8efe2dbd,true,true,false,1,2026-03-04 16:21:05.704515+00,1
e79b7fd6-4711-4955-a7c4-10c6a305b9fe,f7f761e4-1d60-43b0-b262-a95c3eb47a00,Week 7 Reading Elaboration: What's Wrong?,2026-03-01 05:00:00+00,2026-03-08 04:59:00+00,1cdd3667-e771-4455-a94a-d05ebea126d9,true,true,false,3,2026-03-07 02:19:21.975079+00,1
524ab8ed-47b4-4c5b-8363-13910aab67f0,c2325f55-9d4f-41cd-affc-52b9168bec3b,Week 7 Reading Elaboration: What's Wrong?,2026-03-01 05:00:00+00,2026-03-08 04:59:00+00,1da4f076-9164-479b-b6f5-e68f70712fbc,true,true,false,1,2026-03-06 07:49:10.869513+00,1
e79b7fd6-4711-4955-a7c4-10c6a305b9fe,f7f761e4-1d60-43b0-b262-a95c3eb47a00,Week 7 Reading Elaboration: What's Wrong?,2026-03-01 05:00:00+00,2026-03-08 04:59:00+00,1fc261da-a075-40a3-a601-bf7ddda8d5a7,true,true,false,1,2026-03-08 02:40:12.056315+00,1
524ab8ed-47b4-4c5b-8363-13910aab67f0,c2325f55-9d4f-41cd-affc-52b9168bec3b,Week 7 Reading Elaboration: What's Wrong?,2026-03-01 05:00:00+00,2026-03-08 04:59:00+00,211f76da-deeb-4fb5-9015-744d2167f3c1,true,true,false,1,2026-03-01 17:26:07.876313+00,1
524ab8ed-47b4-4c5b-8363-13910aab67f0,c2325f55-9d4f-41cd-affc-52b9168bec3b,Week 7 Reading Elaboration: What's Wrong?,2026-03-01 05:00:00+00,2026-03-08 04:59:00+00,21a50085-f24b-4bf4-ada3-29cbabe048d8,true,true,false,1,2026-03-08 03:34:42.69713+00,1
524ab8ed-47b4-4c5b-8363-13910aab67f0,c2325f55-9d4f-41cd-affc-52b9168bec3b,Week 7 Reading Elaboration: What's Wrong?,2026-03-01 05:00:00+00,2026-03-08 04:59:00+00,2231a2b0-3b1a-437d-b157-482267ec6905,true,true,false,1,2026-03-02 14:51:58.320702+00,1
e79b7fd6-4711-4955-a7c4-10c6a305b9fe,f7f761e4-1d60-43b0-b262-a95c3eb47a00,Week 7 Reading Elaboration: What's Wrong?,2026-03-01 05:00:00+00,2026-03-08 04:59:00+00,250846bd-5004-4601-a272-e7b2aca4eb6a,true,true,false,1,2026-03-08 04:58:34.199195+00,1
e79b7fd6-4711-4955-a7c4-10c6a305b9fe,f7f761e4-1d60-43b0-b262-a95c3eb47a00,Week 7 Reading Elaboration: What's Wrong?,2026-03-01 05:00:00+00,2026-03-08 04:59:00+00,252d9866-7b73-456e-bba9-271a69f78367,true,true,false,1,2026-03-07 22:43:28.408233+00,1
e79b7fd6-4711-4955-a7c4-10c6a305b9fe,f7f761e4-1d60-43b0-b262-a95c3eb47a00,Week 7 Reading Elaboration: What's Wrong?,2026-03-01 05:00:00+00,2026-03-08 04:59:00+00,270abd14-6080-4c69-8514-b94caea00668,true,true,false,1,2026-03-05 23:01:27.706706+00,1
524ab8ed-47b4-4c5b-8363-13910aab67f0,c2325f55-9d4f-41cd-affc-52b9168bec3b,Week 7 Reading Elaboration: What's Wrong?,2026-03-01 05:00:00+00,2026-03-08 04:59:00+00,274d62d6-7521-445a-99d4-ea8c3769cdfc,true,true,false,1,2026-03-08 03:35:52.811342+00,1
e79b7fd6-4711-4955-a7c4-10c6a305b9fe,f7f761e4-1d60-43b0-b262-a95c3eb47a00,Week 7 Reading Elaboration: What's Wrong?,2026-03-01 05:00:00+00,2026-03-08 04:59:00+00,27ca71cd-1949-4dde-be81-ea1f45ceaeda,true,true,false,1,2026-03-03 20:55:57.257056+00,1
524ab8ed-47b4-4c5b-8363-13910aab67f0,c2325f55-9d4f-41cd-affc-52b9168bec3b,Week 7 Reading Elaboration: What's Wrong?,2026-03-01 05:00:00+00,2026-03-08 04:59:00+00,280e5337-aa69-4e62-af76-a74efaabc3f3,true,true,false,1,2026-03-05 19:09:35.24056+00,1
e79b7fd6-4711-4955-a7c4-10c6a305b9fe,f7f761e4-1d60-43b0-b262-a95c3eb47a00,Week 7 Reading Elaboration: What's Wrong?,2026-03-01 05:00:00+00,2026-03-08 04:59:00+00,28b3c8a3-b58f-4aa0-aa11-6968ab8036f9,true,true,false,1,2026-03-07 23:43:56.083553+00,1
524ab8ed-47b4-4c5b-8363-13910aab67f0,c2325f55-9d4f-41cd-affc-52b9168bec3b,Week 7 Reading Elaboration: What's Wrong?,2026-03-01 05:00:00+00,2026-03-08 04:59:00+00,28e9191c-f416-481b-8e6a-1e28668151cb,true,true,false,1,2026-03-02 20:57:48.332402+00,1
524ab8ed-47b4-4c5b-8363-13910aab67f0,c2325f55-9d4f-41cd-affc-52b9168bec3b,Week 7 Reading Elaboration: What's Wrong?,2026-03-01 05:00:00+00,2026-03-08 04:59:00+00,2a6e0d93-4006-4247-8560-bcdb13b55ecd,true,true,false,1,2026-03-07 08:12:11.066519+00,1
e79b7fd6-4711-4955-a7c4-10c6a305b9fe,f7f761e4-1d60-43b0-b262-a95c3eb47a00,Week 7 Reading Elaboration: What's Wrong?,2026-03-01 05:00:00+00,2026-03-08 04:59:00+00,2aa0e387-7b44-4ac6-8406-3058018377fb,true,true,false,1,2026-03-08 04:59:09.14852+00,1
e79b7fd6-4711-4955-a7c4-10c6a305b9fe,f7f761e4-1d60-43b0-b262-a95c3eb47a00,Week 7 Reading Elaboration: What's Wrong?,2026-03-01 05:00:00+00,2026-03-08 04:59:00+00,2b08e779-2a19-44fe-8837-9a4728d125cb,true,true,false,1,2026-03-07 19:57:48.596492+00,1
e79b7fd6-4711-4955-a7c4-10c6a305b9fe,f7f761e4-1d60-43b0-b262-a95c3eb47a00,Week 7 Reading Elaboration: What's Wrong?,2026-03-01 05:00:00+00,2026-03-08 04:59:00+00,2b33188a-a0fa-4db8-a509-4dff26077c69,true,true,false,1,2026-03-05 22:26:54.962442+00,1
e79b7fd6-4711-4955-a7c4-10c6a305b9fe,f7f761e4-1d60-43b0-b262-a95c3eb47a00,Week 7 Reading Elaboration: What's Wrong?,2026-03-01 05:00:00+00,2026-03-08 04:59:00+00,2e3be952-16ac-49f8-adbb-5be369039f58,true,true,false,1,2026-03-05 20:05:42.670012+00,1
e79b7fd6-4711-4955-a7c4-10c6a305b9fe,f7f761e4-1d60-43b0-b262-a95c3eb47a00,Week 7 Reading Elaboration: What's Wrong?,2026-03-01 05:00:00+00,2026-03-08 04:59:00+00,2f65eccc-8de7-4cef-8a9f-3d9a2f81e528,true,true,false,1,2026-03-08 00:06:13.701213+00,1
524ab8ed-47b4-4c5b-8363-13910aab67f0,c2325f55-9d4f-41cd-affc-52b9168bec3b,Week 7 Reading Elaboration: What's Wrong?,2026-03-01 05:00:00+00,2026-03-08 04:59:00+00,2f80ba60-bef5-46fd-9113-923445b66066,true,true,false,1,2026-03-08 04:38:11.710392+00,1
e79b7fd6-4711-4955-a7c4-10c6a305b9fe,f7f761e4-1d60-43b0-b262-a95c3eb47a00,Week 7 Reading Elaboration: What's Wrong?,2026-03-01 05:00:00+00,2026-03-08 04:59:00+00,2f9ea360-f5b4-47bb-8935-774dbd2f2f23,true,true,false,1,2026-03-07 04:35:09.159901+00,1
e79b7fd6-4711-4955-a7c4-10c6a305b9fe,f7f761e4-1d60-43b0-b262-a95c3eb47a00,Week 7 Reading Elaboration: What's Wrong?,2026-03-01 05:00:00+00,2026-03-08 04:59:00+00,30fe7886-da4c-48c1-baa9-7472905ec147,true,true,false,1,2026-03-08 03:06:03.211626+00,1
524ab8ed-47b4-4c5b-8363-13910aab67f0,c2325f55-9d4f-41cd-affc-52b9168bec3b,Week 7 Reading Elaboration: What's Wrong?,2026-03-01 05:00:00+00,2026-03-08 04:59:00+00,32ff9e67-7ecb-437d-8ba2-b2bf5975741f,true,true,false,1,2026-03-08 02:15:08.615567+00,1
524ab8ed-47b4-4c5b-8363-13910aab67f0,c2325f55-9d4f-41cd-affc-52b9168bec3b,Week 7 Reading Elaboration: What's Wrong?,2026-03-01 05:00:00+00,2026-03-08 04:59:00+00,334620a7-4e29-4e1f-89fb-ab49222a5743,true,true,false,1,2026-03-03 05:37:32.148778+00,1
524ab8ed-47b4-4c5b-8363-13910aab67f0,c2325f55-9d4f-41cd-affc-52b9168bec3b,Week 7 Reading Elaboration: What's Wrong?,2026-03-01 05:00:00+00,2026-03-08 04:59:00+00,34056c20-61d4-447d-aa64-3d012b2eb320,true,true,false,1,2026-03-07 15:43:14.134843+00,1
e79b7fd6-4711-4955-a7c4-10c6a305b9fe,f7f761e4-1d60-43b0-b262-a95c3eb47a00,Week 7 Reading Elaboration: What's Wrong?,2026-03-01 05:00:00+00,2026-03-08 04:59:00+00,342957f4-e371-408f-a6eb-39f019130fe4,true,true,false,1,2026-03-03 11:00:29.526813+00,1
524ab8ed-47b4-4c5b-8363-13910aab67f0,c2325f55-9d4f-41cd-affc-52b9168bec3b,Week 7 Reading Elaboration: What's Wrong?,2026-03-01 05:00:00+00,2026-03-08 04:59:00+00,3448239c-872b-4c17-b182-f4a71a3bf212,true,true,false,1,2026-03-03 00:48:32.813515+00,1
524ab8ed-47b4-4c5b-8363-13910aab67f0,c2325f55-9d4f-41cd-affc-52b9168bec3b,Week 7 Reading Elaboration: What's Wrong?,2026-03-01 05:00:00+00,2026-03-08 04:59:00+00,36dbf284-b4fc-48d4-8f81-ba7ca7f5e22c,true,true,false,1,2026-03-08 02:55:09.98826+00,1
524ab8ed-47b4-4c5b-8363-13910aab67f0,c2325f55-9d4f-41cd-affc-52b9168bec3b,Week 7 Reading Elaboration: What's Wrong?,2026-03-01 05:00:00+00,2026-03-08 04:59:00+00,38108de0-4eac-493a-8a76-9ca928976486,true,true,false,1,2026-03-03 22:37:13.40477+00,1
e79b7fd6-4711-4955-a7c4-10c6a305b9fe,f7f761e4-1d60-43b0-b262-a95c3eb47a00,Week 7 Reading Elaboration: What's Wrong?,2026-03-01 05:00:00+00,2026-03-08 04:59:00+00,389d6366-ef0e-4f6c-849b-8ebd4381dc39,true,true,false,1,2026-03-04 16:59:01.190211+00,1
524ab8ed-47b4-4c5b-8363-13910aab67f0,c2325f55-9d4f-41cd-affc-52b9168bec3b,Week 7 Reading Elaboration: What's Wrong?,2026-03-01 05:00:00+00,2026-03-08 04:59:00+00,397fc8df-bcaa-4b19-a171-b5b8ae5aa6a1,true,true,false,1,2026-03-05 20:10:46.130341+00,1
524ab8ed-47b4-4c5b-8363-13910aab67f0,c2325f55-9d4f-41cd-affc-52b9168bec3b,Week 7 Reading Elaboration: What's Wrong?,2026-03-01 05:00:00+00,2026-03-08 04:59:00+00,3aee2105-9325-4943-8e9b-9827f3caa4a1,true,true,false,1,2026-03-08 02:00:05.802173+00,1
524ab8ed-47b4-4c5b-8363-13910aab67f0,c2325f55-9d4f-41cd-affc-52b9168bec3b,Week 7 Reading Elaboration: What's Wrong?,2026-03-01 05:00:00+00,2026-03-08 04:59:00+00,3be76786-1b07-420f-aecb-55e880216d14,true,true,false,1,2026-03-04 16:32:35.877301+00,1
e79b7fd6-4711-4955-a7c4-10c6a305b9fe,f7f761e4-1d60-43b0-b262-a95c3eb47a00,Week 7 Reading Elaboration: What's Wrong?,2026-03-01 05:00:00+00,2026-03-08 04:59:00+00,3f725ff5-40ca-4233-882b-bd5e0ebcdac0,true,true,false,1,2026-03-07 03:14:30.295113+00,1
e79b7fd6-4711-4955-a7c4-10c6a305b9fe,f7f761e4-1d60-43b0-b262-a95c3eb47a00,Week 7 Reading Elaboration: What's Wrong?,2026-03-01 05:00:00+00,2026-03-08 04:59:00+00,41b48ecd-0038-4555-b969-8fa83a857155,true,true,false,1,2026-03-06 20:59:57.763224+00,1
524ab8ed-47b4-4c5b-8363-13910aab67f0,c2325f55-9d4f-41cd-affc-52b9168bec3b,Week 7 Reading Elaboration: What's Wrong?,2026-03-01 05:00:00+00,2026-03-08 04:59:00+00,43ced0de-deac-4625-aa46-654ac2a7dbbe,true,true,false,1,2026-03-08 01:58:48.136079+00,1
e79b7fd6-4711-4955-a7c4-10c6a305b9fe,f7f761e4-1d60-43b0-b262-a95c3eb47a00,Week 7 Reading Elaboration: What's Wrong?,2026-03-01 05:00:00+00,2026-03-08 04:59:00+00,445fe618-9532-4312-9364-a1a49518ea1e,true,true,false,1,2026-03-06 20:40:26.863132+00,1
524ab8ed-47b4-4c5b-8363-13910aab67f0,c2325f55-9d4f-41cd-affc-52b9168bec3b,Week 7 Reading Elaboration: What's Wrong?,2026-03-01 05:00:00+00,2026-03-08 04:59:00+00,488f9b95-3d81-4229-b90e-f7d2a77316f8,true,true,false,1,2026-03-05 04:48:05.067506+00,1
524ab8ed-47b4-4c5b-8363-13910aab67f0,c2325f55-9d4f-41cd-affc-52b9168bec3b,Week 7 Reading Elaboration: What's Wrong?,2026-03-01 05:00:00+00,2026-03-08 04:59:00+00,48f5db34-ae33-4d59-9f7a-84a1e2285326,true,true,false,1,2026-03-04 17:11:46.574028+00,1
e79b7fd6-4711-4955-a7c4-10c6a305b9fe,f7f761e4-1d60-43b0-b262-a95c3eb47a00,Week 7 Reading Elaboration: What's Wrong?,2026-03-01 05:00:00+00,2026-03-08 04:59:00+00,4e67031b-8170-4bca-9603-9b41b2d64d0b,true,true,false,1,2026-03-05 00:47:02.701968+00,1
e79b7fd6-4711-4955-a7c4-10c6a305b9fe,f7f761e4-1d60-43b0-b262-a95c3eb47a00,Week 7 Reading Elaboration: What's Wrong?,2026-03-01 05:00:00+00,2026-03-08 04:59:00+00,4f0b52f6-9bb4-4817-b79c-65b3ee89c2db,true,true,false,1,2026-03-06 18:54:36.237707+00,1
e79b7fd6-4711-4955-a7c4-10c6a305b9fe,f7f761e4-1d60-43b0-b262-a95c3eb47a00,Week 7 Reading Elaboration: What's Wrong?,2026-03-01 05:00:00+00,2026-03-08 04:59:00+00,57e08a35-1983-4a4e-920c-d0b4d1a38437,true,true,false,1,2026-03-07 17:07:05.981086+00,1
524ab8ed-47b4-4c5b-8363-13910aab67f0,c2325f55-9d4f-41cd-affc-52b9168bec3b,Week 7 Reading Elaboration: What's Wrong?,2026-03-01 05:00:00+00,2026-03-08 04:59:00+00,59a45972-df01-42b7-846c-a9b05cafb58a,true,true,false,1,2026-03-06 23:09:42.396178+00,1
524ab8ed-47b4-4c5b-8363-13910aab67f0,c2325f55-9d4f-41cd-affc-52b9168bec3b,Week 7 Reading Elaboration: What's Wrong?,2026-03-01 05:00:00+00,2026-03-08 04:59:00+00,5b4c0197-64e2-4d23-8036-08b08b0bfa2c,true,true,false,2,2026-03-02 17:54:13.757996+00,1
e79b7fd6-4711-4955-a7c4-10c6a305b9fe,f7f761e4-1d60-43b0-b262-a95c3eb47a00,Week 7 Reading Elaboration: What's Wrong?,2026-03-01 05:00:00+00,2026-03-08 04:59:00+00,5b8ae3a8-dd5c-4c86-a79a-9fa772566c36,true,true,false,1,2026-03-08 01:25:43.208346+00,1
e79b7fd6-4711-4955-a7c4-10c6a305b9fe,f7f761e4-1d60-43b0-b262-a95c3eb47a00,Week 7 Reading Elaboration: What's Wrong?,2026-03-01 05:00:00+00,2026-03-08 04:59:00+00,5bb0a71d-74c6-411f-a961-26aab179422f,true,true,false,1,2026-03-08 00:17:19.939762+00,1
e79b7fd6-4711-4955-a7c4-10c6a305b9fe,f7f761e4-1d60-43b0-b262-a95c3eb47a00,Week 7 Reading Elaboration: What's Wrong?,2026-03-01 05:00:00+00,2026-03-08 04:59:00+00,5ce1d9a0-c5f9-4bf7-9cdb-76ae87733cf5,true,true,false,1,2026-03-07 23:18:49.572329+00,1
524ab8ed-47b4-4c5b-8363-13910aab67f0,c2325f55-9d4f-41cd-affc-52b9168bec3b,Week 7 Reading Elaboration: What's Wrong?,2026-03-01 05:00:00+00,2026-03-08 04:59:00+00,5e822e9b-5d9b-44db-9c57-a8012ecfd7bf,true,true,false,1,2026-03-08 03:15:41.023492+00,1
e79b7fd6-4711-4955-a7c4-10c6a305b9fe,f7f761e4-1d60-43b0-b262-a95c3eb47a00,Week 7 Reading Elaboration: What's Wrong?,2026-03-01 05:00:00+00,2026-03-08 04:59:00+00,5f1204ab-3117-470c-b55b-917b7bf3f4ee,true,true,false,1,2026-03-05 21:12:41.105791+00,1
524ab8ed-47b4-4c5b-8363-13910aab67f0,c2325f55-9d4f-41cd-affc-52b9168bec3b,Week 7 Reading Elaboration: What's Wrong?,2026-03-01 05:00:00+00,2026-03-08 04:59:00+00,5f3d7cbb-0c53-48a9-bc27-d7d30aff628e,true,true,false,1,2026-03-07 22:57:06.667019+00,1
524ab8ed-47b4-4c5b-8363-13910aab67f0,c2325f55-9d4f-41cd-affc-52b9168bec3b,Week 7 Reading Elaboration: What's Wrong?,2026-03-01 05:00:00+00,2026-03-08 04:59:00+00,5f80d69a-2c7d-43fe-bb6c-a8ed22736926,true,true,false,1,2026-03-02 16:45:09.082208+00,1
e79b7fd6-4711-4955-a7c4-10c6a305b9fe,f7f761e4-1d60-43b0-b262-a95c3eb47a00,Week 7 Reading Elaboration: What's Wrong?,2026-03-01 05:00:00+00,2026-03-08 04:59:00+00,5fcb8532-88db-4770-81f5-08758767fd17,true,false,false,0,null,null
e79b7fd6-4711-4955-a7c4-10c6a305b9fe,f7f761e4-1d60-43b0-b262-a95c3eb47a00,Week 7 Reading Elaboration: What's Wrong?,2026-03-01 05:00:00+00,2026-03-08 04:59:00+00,605b7b95-23e0-49b0-a8c0-b76e240a2e15,true,true,false,1,2026-03-05 00:15:27.086562+00,1
e79b7fd6-4711-4955-a7c4-10c6a305b9fe,f7f761e4-1d60-43b0-b262-a95c3eb47a00,Week 7 Reading Elaboration: What's Wrong?,2026-03-01 05:00:00+00,2026-03-08 04:59:00+00,61b53c69-da8e-42df-85d4-0ac6b54d7992,true,true,false,1,2026-03-02 20:48:14.676301+00,1
